rank,customer_id,risk_score,customer_type,country,province,city,gender,marital_status,occupation_code,occupation_title,income,age_years,account_tenure_days,industry_code,industry,employee_count,sales,business_age_days,days_established_to_onboard,revenue_per_employee,income_occupation_flag,is_individual,emt_amt_sum,wire_count,wire_amt_sum,eft_debit_sum,cheque_count,card_foreign_rate,risk_flags,known_fraud
494,SYNID0109229186,0.0007564567265624736,individual,CA,ON,SAULT STE. MARIE,MALE,Divorced,12010,"Supervisors, general office and administrative support workers",51760.0,58.41204654346338,4745.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,0.0,0.0,0.0,2300.43,4.0,0.0,,0
495,SYNID0108740866,0.0007533972343550427,individual,CA,unknown,other,MALE,Married,65100,Cashiers,42554.0,53.50581793292265,7542.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,108.4,0.0,0.0,0.0,2.0,0.2,,0
496,SYNID0103229035,0.0007523328623408849,individual,CA,ON,NEWMARKET,MALE,Single,SELF_EMPLOYED,unknown,101023.0,44.90622861054072,12539.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,2016.61,0.0,0.0,943.8299999999999,5.0,0.5,30%+ foreign card transactions,0
497,SYNID0106130647,0.0007475279038048341,individual,CA,ON,MISSISSAUGA,MALE,Single,SELF_EMPLOYED,unknown,0.0,42.80355920602327,,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,0.0,0.0,0.0,3429.72,0.0,0.0,,0
498,SYNID0100090388,0.0007471589465744019,individual,CA,unknown,other,FEMALE,Married,10019,Other administrative services managers,0.0,,11827.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,17434.26,0.0,0.0,2125.56,13.0,0.20869565217391303,high EMT volume (top 10%); high cheque activity (top 10%),0
499,SYNID0102210225,0.00073543183111333,individual,CA,AB,RED DEER,MALE,Single,RETIRED,unknown,114364.0,64.435318275154,12189.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,2734.51,0.0,0.0,3558.63,1.0,0.1782178217821782,,0
500,SYNID0107746772,0.0007330601344937689,individual,CA,ON,HAMILTON,FEMALE,unknown,RETIRED,unknown,56527.0,66.18754277891856,1994.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,0.0,0.0,0.0,3411.6800000000003,0.0,0.0,,0
501,SYNID0101025017,0.0007329233595423589,individual,CA,ON,WINDSOR,MALE,Unknown,65100,Cashiers,38992.0,68.25735797399042,3294.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,0.0,0.0,0.0,889.25,5.0,0.06666666666666667,,0
502,SYNID0105685244,0.0007328907752729971,individual,CA,ON,BRAMPTON,MALE,Married,31209,Other professional occupations in health diagnosing and treating,105957.0,48.91170431211499,7577.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,5577.75,0.0,0.0,5500.139999999999,1.0,0.0,high EFT outflows (top 10%),0
503,SYNID0103688107,0.0007290589008768524,individual,CA,AB,EDMONTON,FEMALE,Married,4001,Managers in public administration,84281.0,,8199.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,3654.2099999999996,0.0,0.0,659.47,2.0,0.125,,0
504,SYNID0101460151,0.0007207888592420518,individual,CA,unknown,other,MALE,Married,72410,"Automotive service technicians, truck and bus mechanics and mechanical repairers",80101.0,42.27241615331965,2814.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,2530.56,0.0,0.0,1445.3000000000002,0.0,0.2,,0
505,SYNID0106053941,0.0007151466595924348,individual,CA,ON,TORONTO,unknown,Single,RETIRED,unknown,9.0,76.39425051334702,8408.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,2032.6699999999998,0.0,0.0,1436.38,0.0,0.0,,0
506,SYNID0100233347,0.000713180890011016,individual,CA,ON,LONDON,unknown,Married,UNEMPLOYED,unknown,20674.0,44.84599589322382,6189.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,0.0,0.0,0.0,1405.2,0.0,0.0,unemployed,0
507,SYNID0108487243,0.0007067399830442703,individual,CA,ON,ETOBICOKE,MALE,Married,SELF_EMPLOYED,unknown,116660.0,47.05544147843943,3879.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,4311.66,0.0,0.0,13551.0,9.0,0.3333333333333333,high EFT outflows (top 10%); 30%+ foreign card transactions; high cheque activity (top 10%),0
508,SYNID0100845552,0.0007034141301419521,individual,CA,AB,CALGARY,FEMALE,Married,42202,Early childhood educators and assistants,41690.0,51.79739904175222,11291.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,1710.1999999999998,0.0,0.0,4153.17,2.0,0.0,,0
509,SYNID0106141683,0.0007009125922732662,individual,CA,AB,EDMONTON,MALE,Married,SELF_EMPLOYED,unknown,0.0,30.151950718685832,1948.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,2912.4300000000003,0.0,0.0,789.48,0.0,0.0,,0
510,SYNID0100663787,0.000698299619559096,individual,CA,ON,BRAMPTON,MALE,Married,SELF_EMPLOYED,unknown,0.0,54.978781656399725,1716.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,0.0,0.0,0.0,0.0,45.0,0.14130434782608695,high cheque activity (top 10%),0
511,SYNID0108646125,0.0006924554920418769,individual,CA,AB,ST. ALBERT,unknown,Married,20012,Computer and information systems managers,78155.0,59.64681724845996,10391.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,0.0,0.0,0.0,2206.96,1.0,0.1875,,0
512,SYNID0105860180,0.0006910403772029804,individual,CA,ON,TORONTO,MALE,Married,SELF_EMPLOYED,unknown,70702.0,61.503080082135526,5354.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,363.73,0.0,0.0,2271.14,0.0,0.15384615384615385,,0
513,SYNID0200265288,0.0006818963079555383,smallbusiness,CA,AB,LEDUC,unknown,unknown,unknown,unknown,0.0,,11646.0,9861,Civic and Fraternal Organizations,1.0,128362.0,11198.0,-448.0,128362.0,0.0,0,1078.21,0.0,0.0,446.73,0.0,0.0,onboarded <30 days after business founding,0
514,SYNID0109480928,0.0006808704919409784,individual,CA,BC,VANCOUVER,MALE,Married,OTHER,unknown,36862.0,73.53867214236824,6552.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,3238.47,0.0,0.0,114.69,0.0,0.15,,0
515,SYNID0101545139,0.0006780076607969625,individual,CA,QC,GATINEAU,FEMALE,Divorced,OTHER,unknown,92897.0,58.20396988364134,3158.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,0.0,0.0,0.0,64.63,0.0,0.0,,0
516,SYNID0100562476,0.0006751118733505146,individual,CA,ON,STOUFFVILLE,MALE,Married,73300,Transport truck drivers,116054.0,54.496919917864474,8156.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,353.24,0.0,0.0,507.11,1.0,0.2413793103448276,,0
517,SYNID0100188433,0.0006751050004916976,individual,CA,unknown,other,MALE,unknown,64409,Other customer and information services representatives,105069.0,55.78918548939083,2107.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,0.0,0.0,0.0,3638.8100000000004,0.0,0.20634920634920634,,0
518,SYNID0107446827,0.0006715081197784757,individual,CA,unknown,other,MALE,Married,0,Legislative and senior management occupations,87653.0,38.19849418206708,3354.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,1166.41,0.0,0.0,134.93,0.0,0.17582417582417584,,0
519,SYNID0108970515,0.0006643523070436335,individual,CA,unknown,other,unknown,unknown,RETIRED,unknown,0.0,69.29226557152636,1745.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.11235955056179775,,0
520,SYNID0108058623,0.0006557609627240167,individual,CA,unknown,other,MALE,Unknown,12010,"Supervisors, general office and administrative support workers",54666.0,73.63997262149213,6387.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,0.0,0.0,0.0,3645.77,0.0,0.168141592920354,,0
521,SYNID0107286914,0.0006538554600909222,individual,CA,AB,EDMONTON,FEMALE,Married,OTHER,unknown,74584.0,36.459958932238195,8409.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,262.83,0.0,0.0,135.95,0.0,0.1111111111111111,,0
522,SYNID0105247778,0.0006481722680814342,individual,CA,ON,ST CATHARINES,FEMALE,Single,UNEMPLOYED,unknown,17979.0,70.45585215605749,3808.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,0.0,0.0,0.0,424.15000000000003,0.0,0.0,unemployed,0
523,SYNID0109633929,0.000641289521571711,individual,CA,ON,MISSISSAUGA,FEMALE,Married,14200,Accounting and related clerks,40337.0,64.83504449007529,11263.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,0.0,0.0,0.0,2242.61,0.0,0.16666666666666666,,0
524,SYNID0105409007,0.0006407066255477267,individual,CA,ON,BRAMPTON,MALE,Single,21232,Software developers and programmers,101236.0,,,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,655.38,0.0,0.0,3217.71,1.0,0.16666666666666666,,0
525,SYNID0100644335,0.0006332625703019145,individual,CA,ON,MISSISSAUGA,MALE,Married,22301,Mechanical engineering technologists and technicians,120525.0,53.79876796714579,12279.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,1837.32,0.0,0.0,3058.51,0.0,0.25,,0
526,SYNID0103088142,0.0006297137335511848,individual,CA,unknown,other,FEMALE,Married,OTHER,unknown,56343.0,37.68925393566051,3673.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.23076923076923078,,0
527,SYNID0103621104,0.0006277532598528378,individual,CA,unknown,other,unknown,Single,41220,Secondary school teachers,44558.0,41.68377823408624,12492.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,10419.95,0.0,0.0,519.0,0.0,0.0,high EMT volume (top 10%),0
528,SYNID0100944891,0.0006172988268404155,individual,CA,ON,HAMILTON,MALE,unknown,SELF_EMPLOYED,unknown,0.0,54.09993155373032,6772.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,5189.96,0.0,0.0,10979.87,1.0,0.0,high EFT outflows (top 10%),0
529,SYNID0108623675,0.0006051354151097097,individual,CA,ON,TIMMINS,FEMALE,Married,3211,Technical occupations in dental health care,0.0,60.80766598220397,6426.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,8685.63,0.0,0.0,939.94,2.0,0.0,,0
530,SYNID0100125047,0.0005908300822773489,individual,CA,ON,LONDON,MALE,Married,RETIRED,unknown,0.0,68.22724161533196,12195.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,3718.25,0.0,0.0,1473.46,0.0,0.0,,0
531,SYNID0103422409,0.0005860336472471795,individual,CA,QC,MONTREAL,unknown,unknown,OTHER,unknown,53394.0,,8835.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,0.0,0.0,0.0,263.3,6.0,0.16666666666666666,,0
532,SYNID0108413511,0.0005772126677974424,individual,CA,ON,RICHMOND HILL,MALE,Married,10011,Human resources managers,164230.0,60.27378507871321,,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,3358.1299999999997,0.0,0.0,25175.84,2.0,0.18181818181818182,high EFT outflows (top 10%),0
533,SYNID0107838303,0.0005771831892186881,individual,CA,ON,CAMBRIDGE,unknown,Married,UNEMPLOYED,unknown,2092.0,74.78986995208761,12917.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,unemployed,0
534,SYNID0105699266,0.0005767147960776586,individual,CA,unknown,other,FEMALE,Married,14102,Personnel clerks,68949.0,32.40520191649555,7857.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,7248.37,0.0,0.0,1329.22,0.0,0.2916666666666667,,0
535,SYNID0105409946,0.0005735481134004061,individual,CA,ON,MAPLE,MALE,unknown,OTHER,unknown,63085.0,37.7056810403833,,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,625.73,0.0,0.0,675.02,2.0,0.0,,0
536,SYNID0106542854,0.0005662882356877189,individual,CA,ON,INNISFIL,FEMALE,Unknown,RETIRED,unknown,15850.0,82.34633812457221,3987.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,0.0,0.0,0.0,368.59000000000003,2.0,0.3,,0
537,SYNID0100742735,0.0005641598927470908,individual,CA,ON,BRAMPTON,FEMALE,Married,OTHER,unknown,67652.0,58.63381245722108,8103.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,13326.47,0.0,0.0,283.83000000000004,0.0,0.11538461538461539,high EMT volume (top 10%),0
538,SYNID0105549405,0.0005591487472518634,individual,CA,unknown,other,MALE,Married,31209,Other professional occupations in health diagnosing and treating,25340.0,,2528.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.15625,,0
539,SYNID0103031423,0.0005550561457248759,individual,CA,ON,KITCHENER,MALE,Married,63200,Cooks,101678.0,,11918.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,5837.42,0.0,0.0,1687.2600000000002,3.0,0.2265625,,0
540,SYNID0101555287,0.0005545341216124965,individual,CA,BC,SURREY,MALE,Married,44101,"Home support workers, caregivers and related occupations",29973.0,38.8062970568104,4542.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,787.0500000000001,0.0,0.0,0.0,0.0,0.0,,0
541,SYNID0106129658,0.00055226255241615,individual,CA,ON,BOWMANVILLE,MALE,Married,OTHER,unknown,17269.0,70.26146475017111,12326.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.4,30%+ foreign card transactions,0
542,SYNID0107596396,0.0005507433381242796,individual,CA,ON,TORONTO,FEMALE,Married,SELF_EMPLOYED,unknown,116698.0,59.10198494182067,12516.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,7613.5,0.0,0.0,7973.05,5.0,0.12844036697247707,high EFT outflows (top 10%),0
543,SYNID0105078391,0.0005507293658396855,individual,CA,unknown,other,MALE,Married,OTHER,unknown,0.0,45.073237508555785,3834.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.13675213675213677,,0
544,SYNID0104351402,0.0005490209275142024,individual,CA,unknown,other,FEMALE,Married,10019,Other administrative services managers,73132.0,53.158110882956876,10532.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,6020.61,0.0,0.0,1405.33,2.0,0.09523809523809523,,0
545,SYNID0106635947,0.000547523827174959,individual,CA,ON,OTTAWA,MALE,Single,SELF_EMPLOYED,unknown,90229.0,36.62696783025325,8176.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,0.0,0.0,0.0,470.1,0.0,0.0,,0
546,SYNID0105644266,0.0005473456744441153,individual,CA,ON,BRAMPTON,FEMALE,Married,UNEMPLOYED,unknown,9.0,75.85215605749487,11140.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.2,unemployed,0
547,SYNID0100624214,0.0005472420602999549,individual,CA,unknown,other,MALE,Single,72410,"Automotive service technicians, truck and bus mechanics and mechanical repairers",0.0,28.859685147159478,1881.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,8603.63,0.0,0.0,1977.0500000000002,0.0,0.0,,0
548,SYNID0109841178,0.0005411345879162854,individual,CA,unknown,other,MALE,Single,73300,Transport truck drivers,113632.0,49.96851471594798,12138.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,15318.67,0.0,0.0,3302.0499999999997,2.0,0.0,high EMT volume (top 10%),0
549,SYNID0102346407,0.0005323706295206618,individual,CA,ON,BARRIE,MALE,unknown,RETIRED,unknown,40324.0,67.20054757015743,11995.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,5809.31,0.0,0.0,854.49,0.0,0.20588235294117646,,0
550,SYNID0101809095,0.0005320901691087543,individual,CA,unknown,other,FEMALE,Single,SELF_EMPLOYED,unknown,59079.0,50.64476386036961,3160.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,11199.560000000001,0.0,0.0,2467.3199999999997,0.0,0.12,high EMT volume (top 10%),0
551,SYNID0108881995,0.0005236605214134256,individual,CA,unknown,other,FEMALE,Divorced,942,Assemblers and inspectors in manufacturing,0.0,45.10335386721424,3446.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,3302.71,0.0,0.0,918.5500000000001,1.0,0.14285714285714285,,0
552,SYNID0106303111,0.0005228177647825325,individual,CA,unknown,other,unknown,Single,6004,Managers in customer and personal services,97519.0,,9185.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,11.69,0.0,0.0,6929.41,2.0,0.17293233082706766,high EFT outflows (top 10%),0
553,SYNID0109183244,0.0005198227532649893,individual,CA,AB,CALGARY,FEMALE,Married,21222,Information systems specialists,105612.0,52.36139630390144,9796.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,1004.6899999999999,0.0,0.0,2932.42,1.0,0.0,,0
554,SYNID0100436578,0.0005194580367296203,individual,CA,MB,BRANDON,FEMALE,Married,RETIRED,unknown,13213.0,87.05270362765229,10621.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,1503.44,0.0,0.0,286.0,0.0,0.38095238095238093,30%+ foreign card transactions,0
555,SYNID0102976065,0.0005183930757238511,individual,CA,ON,TORONTO,MALE,Married,RETIRED,unknown,11.0,74.09993155373031,8803.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,0.0,0.0,0.0,1163.54,0.0,0.3333333333333333,30%+ foreign card transactions,0
556,SYNID0106244380,0.0005097782627907395,individual,CA,ON,WOODBRIDGE,FEMALE,Married,RETIRED,unknown,28331.0,74.5160848733744,5917.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.13513513513513514,,0
557,SYNID0104274943,0.0005052941726103082,individual,CA,unknown,other,unknown,Married,6,Sales and service occupations,49487.0,59.34565366187543,8374.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.16,,0
558,SYNID0103262808,0.0005001565120894899,individual,CA,AB,CALGARY,FEMALE,Married,SELF_EMPLOYED,unknown,70550.0,52.714579055441476,3160.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,6678.429999999999,0.0,0.0,123.95,4.0,0.0,,0
559,SYNID0100452693,0.0004965495172298738,individual,CA,unknown,other,MALE,Married,RETIRED,unknown,51345.0,68.0684462696783,15245.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,10788.64,0.0,0.0,3548.5699999999997,0.0,0.2147887323943662,high EMT volume (top 10%),0
560,SYNID0103115801,0.0004952209239314409,individual,CA,ON,BRAMPTON,MALE,Single,64409,Other customer and information services representatives,0.0,45.99041752224504,10646.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,1758.19,0.0,0.0,3339.19,10.0,0.08333333333333333,high cheque activity (top 10%),0
561,SYNID0102095191,0.0004936911738394034,individual,CA,BC,SURREY,MALE,unknown,7201,"Contractors and supervisors, technical industrial, electrical and construction trades and related workers",54042.0,55.58110882956879,6571.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,6509.009999999999,0.0,0.0,2761.39,3.0,0.23529411764705882,,0
562,SYNID0103550866,0.0004900791421384557,individual,CA,ON,HAMILTON,FEMALE,Married,UNEMPLOYED,unknown,0.0,,3046.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,31.04,0.0,0.0,485.53000000000003,0.0,0.0,unemployed,0
563,SYNID0107587379,0.0004861050972296571,individual,CA,ON,CHATHAM,MALE,Unknown,OTHER,unknown,73021.0,44.07392197125257,1955.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,173.63,0.0,0.0,679.68,5.0,0.14666666666666667,,0
564,SYNID0107509503,0.0004806076045920611,individual,CA,unknown,other,FEMALE,Single,STUDENT,unknown,42368.0,24.692676249144423,4502.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,0.0,0.0,0.0,109.61,0.0,0.0,student,0
565,SYNID0200945958,0.0004761409145039021,smallbusiness,CA,ON,LONDON,unknown,unknown,unknown,unknown,0.0,,7791.0,9799,Other Personal and Household Services n.e.c.,1.0,72059.0,8670.0,879.0,72059.0,0.0,0,0.0,0.0,0.0,35.72,1.0,0.3333333333333333,30%+ foreign card transactions,0
566,SYNID0108048502,0.0004715048958568079,individual,CA,BC,KELOWNA,MALE,Married,OTHER,unknown,49113.0,39.61396303901437,2994.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,112.1,0.0,0.0,8192.06,2.0,0.0,high EFT outflows (top 10%),0
567,SYNID0109173381,0.0004706375769579895,individual,CA,unknown,other,MALE,Single,OTHER,unknown,0.0,61.18275154004107,3751.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,0.0,0.0,0.0,510.02,0.0,0.11666666666666667,,0
568,SYNID0103262651,0.00046809526797224674,individual,CA,ON,AURORA,FEMALE,Married,RETIRED,unknown,14.0,61.555099247091036,780.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,1984.8600000000001,0.0,0.0,173.12,0.0,0.0,,0
569,SYNID0109929699,0.00046451496139390103,individual,CA,MB,WINNIPEG,FEMALE,Widowed,RETIRED,unknown,54855.0,73.160848733744,12542.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,818.12,0.0,0.0,582.3000000000001,1.0,0.17391304347826086,,0
570,SYNID0100481268,0.00046385009213874886,individual,CA,ON,LONDON,MALE,Married,OTHER,unknown,20318.0,59.827515400410675,10606.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.21428571428571427,,0
571,SYNID0100036671,0.000462627804960161,individual,CA,AB,EDMONTON,unknown,unknown,RETIRED,unknown,35032.0,72.70910335386722,9411.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,0.0,0.0,0.0,0.0,1.0,0.0,,0
572,SYNID0101009208,0.0004617048835885195,individual,CA,AB,AIRDRIE,FEMALE,Married,OTHER,unknown,55864.0,54.338124572210816,10615.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,2935.81,0.0,0.0,5398.58,1.0,0.3333333333333333,high EFT outflows (top 10%); 30%+ foreign card transactions,0
573,SYNID0100768553,0.0004546994516775567,individual,CA,AB,SPRUCE GROVE,MALE,Unknown,OTHER,unknown,0.0,62.458590006844624,12357.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.1282051282051282,,0
574,SYNID0105518985,0.00045462279572667467,individual,CA,ON,RICHMOND HILL,MALE,Divorced,OTHER,unknown,45096.0,56.77754962354552,7499.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,0.0,0.0,0.0,521.52,0.0,0.0,,0
575,SYNID0103545198,0.0004463106528154444,individual,CA,ON,TORONTO,MALE,unknown,OTHER,unknown,74558.0,55.58110882956879,8240.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,10.64,0.0,0.0,4773.23,12.0,0.2,high cheque activity (top 10%),0
576,SYNID0106165905,0.0004459278851693874,individual,CA,unknown,other,MALE,Married,SELF_EMPLOYED,unknown,78890.0,64.76659822039699,7069.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,15186.029999999999,0.0,0.0,106.65,1.0,0.18333333333333332,high EMT volume (top 10%),0
577,SYNID0108041457,0.000445900021972162,individual,CA,PE,CHARLOTTETOWN,FEMALE,Married,42100,Police officers (except commissioned),60079.0,65.25941136208077,8994.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,1473.98,0.0,0.0,460.66999999999996,0.0,0.0,,0
578,SYNID0106552959,0.000441255303725843,individual,CA,ON,KANATA,MALE,Married,SELF_EMPLOYED,unknown,38141.0,51.08555783709788,,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,5082.08,0.0,0.0,696.27,0.0,0.0,,0
579,SYNID0200606438,0.00044083493789447717,smallbusiness,CA,QC,MONTREAL,unknown,unknown,unknown,unknown,0.0,,6765.0,4229,Other Structural and Related Work,6.0,391067.0,7025.0,260.0,65177.833333333336,0.0,0,839.38,1.0,10857.2,400.86,28.0,0.0,has wire transfers; high cheque activity (top 10%),0
580,SYNID0106917375,0.0004360903076187548,individual,CA,ON,OAKVILLE,MALE,Married,RETIRED,unknown,117793.0,63.88774811772758,10355.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,2598.7,0.0,0.0,393.33,1.0,0.24242424242424243,,0
581,SYNID0107185782,0.0004299004446577469,individual,CA,SK,SASKATOON,MALE,Single,11201,Professional occupations in business management consulting,60691.0,44.21629021218344,9901.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,1825.54,0.0,0.0,1595.9899999999998,15.0,0.13333333333333333,high cheque activity (top 10%),0
582,SYNID0108437250,0.000429586307917295,individual,CA,ON,COBOURG,FEMALE,Married,OTHER,unknown,88736.0,50.247775496235455,9279.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,207.4,0.0,0.0,3234.41,6.0,0.2857142857142857,,0
583,SYNID0105207658,0.00042495342381362167,individual,CA,ON,GUELPH,MALE,Married,32124,Pharmacy technicians,110509.0,52.80219028062971,4715.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,,0
584,SYNID0100658542,0.00042284055481581857,individual,CA,ON,OTTAWA,FEMALE,Married,42101,Firefighters,0.0,40.70636550308008,2936.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,741.96,0.0,0.0,9121.25,1.0,0.0,high EFT outflows (top 10%),0
585,SYNID0101530247,0.0004226200502008953,individual,CA,unknown,other,FEMALE,Unknown,STUDENT,unknown,0.0,,2325.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,26.85,0.0,0.0,0.0,0.0,0.0,student,0
586,SYNID0109130542,0.0004101463354485489,individual,CA,unknown,other,MALE,Married,RETIRED,unknown,41264.0,74.65023956194388,,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,9653.849999999999,0.0,0.0,717.55,3.0,0.5,high EMT volume (top 10%); 30%+ foreign card transactions,0
587,SYNID0107103205,0.00040956820296215145,individual,CA,unknown,other,MALE,Married,10019,Other administrative services managers,0.0,,3696.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,2754.8199999999997,0.0,0.0,2040.5200000000002,0.0,0.09090909090909091,,0
588,SYNID0103366063,0.00040661022155953354,individual,CA,unknown,other,MALE,Married,6510,Cashiers and other sales support occupations,70105.0,42.795345653661876,2177.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,4388.09,0.0,0.0,1470.54,0.0,0.0,,0
589,SYNID0103359914,0.0004013169165893811,individual,CA,ON,TORONTO,FEMALE,Single,OTHER,unknown,0.0,71.1211498973306,7546.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,1394.8200000000002,0.0,0.0,5102.990000000001,0.0,0.0,,0
590,SYNID0100403533,0.00039941688850410025,individual,CA,unknown,other,FEMALE,Single,313,Nursing and allied health professionals,0.0,34.691307323750856,7443.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,621.89,0.0,0.0,531.02,2.0,0.22321428571428573,,0
591,SYNID0109700446,0.0003962766399760637,individual,CA,ON,ST CATHARINES,FEMALE,Married,62200,Chefs,63576.0,59.50444900752909,7617.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,1479.7,0.0,0.0,2971.82,19.0,0.2,high cheque activity (top 10%),0
