customer_id,country,province,city,gender,marital_status,occupation_code,income,birth_date,onboard_date
SYNID0105328189,CA,,other,FEMALE,Married,65201,39205.0,1991-02-20,2010-10-30
SYNID0105328208,CA,ON,TORONTO,MALE,Single,73300,,,2018-07-11
SYNID0105328564,CA,,other,FEMALE,Divorced,RETIRED,15767.0,1957-07-20,2009-03-11
SYNID0105328616,CA,ON,SUDBURY,FEMALE,Single,STUDENT,8.0,1997-11-23,2018-04-12
SYNID0105328851,CA,ON,GLOUCESTER,MALE,Single,75200,,2000-07-22,2016-04-04
SYNID0105328919,CA,ON,KINGSTON,MALE,Single,313,14548.0,1993-10-14,2004-01-16
SYNID0105329300,CA,,other,MALE,,OTHER,31313.0,1978-07-13,
SYNID0105329393,CA,,other,MALE,Single,STUDENT,,1992-11-25,2019-08-08
SYNID0105330013,CA,ON,TORONTO,FEMALE,,62100,47216.0,1989-09-08,2024-05-20
SYNID0105330030,CA,BC,SURREY,FEMALE,,31209,,1999-07-26,2021-01-30
SYNID0105330109,CA,AB,EDMONTON,FEMALE,Married,SELF_EMPLOYED,89548.0,1961-11-09,1996-11-24
SYNID0105330321,CA,ON,MARKHAM,,Married,RETIRED,11007.0,1956-11-26,1997-08-21
SYNID0105330484,CA,ON,SARNIA,MALE,Married,OTHER,112933.0,1968-03-16,1997-02-11
SYNID0105330638,CA,NB,QUISPAMSIS,MALE,Single,90010,51238.0,2002-09-02,2019-08-28
SYNID0105330737,CA,ON,SCARBOROUGH,MALE,Unknown,OTHER,74891.0,1981-03-10,2018-04-14
SYNID0105330742,CA,ON,SARNIA,FEMALE,Married,14102,,1980-12-15,2010-02-15
SYNID0105330807,CA,QC,GATINEAU,FEMALE,Married,SELF_EMPLOYED,122351.0,1978-02-10,2004-12-26
SYNID0105330896,CA,ON,NORTH YORK,MALE,Single,RETIRED,10372.0,1950-10-27,1998-06-27
SYNID0105330926,CA,ON,OTTAWA,MALE,Married,60010,76784.0,1980-04-26,
SYNID0105330932,CA,ON,BARRIE,FEMALE,Single,14102,13.0,1991-10-08,
SYNID0105330945,CA,,other,FEMALE,Single,73300,22203.0,1997-07-19,2002-11-04
SYNID0105330957,CA,ON,KITCHENER,,Married,14100,68378.0,1989-03-23,2012-09-18
SYNID0105330978,CA,ON,WELLAND,FEMALE,Single,UNEMPLOYED,13.0,2010-11-10,
SYNID0105331407,CA,,other,MALE,Single,22220,39775.0,1981-11-28,
SYNID0105331576,CA,ON,LONDON,MALE,Married,OTHER,65291.0,,1992-09-27
SYNID0105331589,CA,,other,MALE,Unknown,STUDENT,,2009-06-25,2025-05-16
SYNID0105331670,CA,,other,FEMALE,Unknown,OTHER,,1993-06-17,2022-10-20
SYNID0105331711,CA,ON,MILTON,FEMALE,Married,UNEMPLOYED,,1964-04-02,2008-02-25
SYNID0105331731,CA,ON,OTTAWA,FEMALE,Unknown,72410,,1997-03-08,2021-10-24
SYNID0105332010,CA,BC,RICHMOND,MALE,Unknown,OTHER,13873.0,,
SYNID0105332113,CA,AB,CALGARY,,Unknown,RETIRED,22966.0,1943-12-04,2007-11-23
SYNID0105332502,CA,ON,MISSISSAUGA,,Married,60010,62260.0,1975-08-26,2000-06-16
SYNID0105332611,CA,ON,TORONTO,FEMALE,Married,SELF_EMPLOYED,152042.0,1983-04-08,2000-08-24
SYNID0105333123,CA,,other,MALE,Married,SELF_EMPLOYED,32312.0,1976-09-06,1999-05-24
SYNID0105333307,CA,ON,TORONTO,,Married,OTHER,13.0,1967-04-12,2000-09-27
SYNID0105333388,CA,ON,BOWMANVILLE,MALE,Single,STUDENT,8.0,2002-02-12,2023-10-28
SYNID0105333442,CA,,other,MALE,,OTHER,18793.0,1981-05-20,2011-04-02
SYNID0105333452,CA,ON,OTTAWA,,Married,RETIRED,57282.0,1947-12-10,1986-09-09
SYNID0105333518,CA,,other,MALE,Married,OTHER,36548.0,1974-07-13,2023-01-04
SYNID0105333809,CA,AB,EDMONTON,MALE,Unknown,STUDENT,,,2024-05-24
SYNID0105333878,CA,,other,MALE,Single,42202,117595.0,1995-08-08,
SYNID0105333907,CA,ON,KINGSTON,MALE,Single,90010,96.0,1999-10-04,2017-05-11
SYNID0105333933,CA,AB,LETHBRIDGE,MALE,Married,RETIRED,21348.0,1949-04-10,1992-08-23
SYNID0105334183,CA,,other,MALE,Single,OTHER,26444.0,,2021-08-01
SYNID0105334327,CA,BC,VANCOUVER,,Divorced,SELF_EMPLOYED,137577.0,1986-11-09,2023-02-25
SYNID0105334362,CA,ON,TORONTO,FEMALE,Married,OTHER,64428.0,1964-03-25,2013-01-30
SYNID0105334409,CA,,other,MALE,Single,OTHER,,1988-03-07,2021-06-11
SYNID0105334811,CA,AB,RED DEER,FEMALE,Married,RETIRED,105561.0,1958-02-16,1993-07-29
SYNID0105334847,CA,AB,FORT MCMURRAY,MALE,Single,44100,55459.0,,2020-01-22
SYNID0105335086,CA,ON,ORLEANS,FEMALE,Single,7230,58676.0,1969-07-05,2004-05-11
SYNID0105335120,CA,,other,MALE,Married,OTHER,64507.0,1972-04-20,2004-10-18
SYNID0105335348,CA,ON,MARKHAM,MALE,,RETIRED,44505.0,1953-05-04,2000-10-20
SYNID0105335422,CA,AB,SHERWOOD PARK,FEMALE,Married,OTHER,,,2014-04-03
SYNID0105335482,CA,QC,LAVAL,FEMALE,Unknown,OTHER,34542.0,1986-04-21,2018-02-10
SYNID0105335696,CA,,other,FEMALE,Married,STUDENT,,1991-11-04,2023-09-04
SYNID0105335717,CA,,other,FEMALE,,UNEMPLOYED,23951.0,1974-06-18,2011-11-26
SYNID0105335910,CA,AB,FORT MCMURRAY,FEMALE,Single,SELF_EMPLOYED,59747.0,1958-05-24,2016-03-23
SYNID0105336143,CA,ON,HAMILTON,MALE,Single,72310,86173.0,1964-01-31,2011-04-13
SYNID0105336447,CA,ON,ETOBICOKE,FEMALE,,SELF_EMPLOYED,83648.0,1977-05-14,
SYNID0105336459,CA,ON,LINDSAY,FEMALE,Married,UNEMPLOYED,,2000-09-05,2021-02-06
SYNID0105336712,CA,ON,BROCKVILLE,FEMALE,Married,OTHER,44696.0,1972-10-21,1996-05-27
SYNID0105336754,CA,QC,LASALLE,FEMALE,Single,10010,43829.0,1973-09-28,2003-08-26
SYNID0105337613,CA,,other,FEMALE,Widowed,RETIRED,17773.0,1942-09-26,1991-11-28
SYNID0105337647,CA,,other,MALE,Married,942,76978.0,1972-03-21,2007-04-21
SYNID0105337978,CA,,other,MALE,Married,65200,10.0,1951-05-14,1992-12-04
SYNID0105338086,CA,AB,LEDUC,,Divorced,UNEMPLOYED,9.0,1978-12-25,2000-10-15
SYNID0105338304,CA,SK,SASKATOON,FEMALE,Married,74102,67422.0,1976-02-06,2000-04-19
SYNID0105338397,CA,,other,FEMALE,Single,RETIRED,81144.0,,2018-06-20
SYNID0105338697,CA,NS,SYDNEY,MALE,Single,OTHER,21235.0,1991-11-11,2019-09-17
SYNID0105339087,CA,,other,FEMALE,Married,OTHER,,1993-03-04,2020-05-04
SYNID0105339216,CA,ON,HAMILTON,MALE,Married,OTHER,,1992-07-20,2021-05-04
SYNID0105339480,CA,,other,FEMALE,Married,OTHER,15.0,1983-03-09,2022-02-24
SYNID0105339713,CA,AB,CALGARY,MALE,Married,RETIRED,40996.0,1941-10-30,1988-09-27
SYNID0105339900,CA,NS,HALIFAX,MALE,Married,OTHER,16.0,1960-11-15,2018-04-13
SYNID0105340046,CA,ON,BRAMPTON,FEMALE,Married,31202,59422.0,1967-12-22,
SYNID0105340161,CA,NL,CORNER BROOK,FEMALE,,10029,,1996-04-30,2024-08-25
SYNID0105340283,CA,BC,VANCOUVER,MALE,Married,70010,40558.0,1988-06-21,
SYNID0105340285,CA,ON,SCARBOROUGH,FEMALE,Married,11101,16.0,1992-11-30,2019-11-24
SYNID0105340643,CA,AB,CALGARY,FEMALE,Married,SELF_EMPLOYED,56719.0,1970-03-18,2012-02-22
SYNID0105340783,CA,AB,CALGARY,FEMALE,Single,72410,,,
SYNID0105340915,CA,,other,FEMALE,Single,UNEMPLOYED,11156.0,1967-10-06,2022-11-29
SYNID0105340943,CA,,other,FEMALE,Married,RETIRED,45840.0,1956-10-30,2000-06-21
SYNID0105341087,CA,ON,SARNIA,FEMALE,Married,RETIRED,30647.0,1944-04-08,2001-06-17
SYNID0105341096,CA,BC,SURREY,MALE,Unknown,41220,101514.0,1971-10-07,2021-10-25
SYNID0105342016,CA,ON,AJAX,MALE,Single,SELF_EMPLOYED,35174.0,1994-01-18,2016-06-24
SYNID0105342091,CA,ON,MISSISSAUGA,FEMALE,Single,STUDENT,13.0,2009-11-06,2018-07-05
SYNID0105342125,CA,ON,ETOBICOKE,MALE,,OTHER,32722.0,1994-12-02,2018-04-14
SYNID0105342303,CA,ON,STONEY CREEK,MALE,Married,14100,59216.0,1964-01-14,2000-03-05
SYNID0105342505,CA,ON,OTTAWA,MALE,Married,OTHER,46384.0,1962-06-23,1997-03-24
SYNID0105342665,CA,,other,MALE,Single,STUDENT,16.0,2004-03-20,2019-05-16
SYNID0105342688,CA,,other,MALE,Single,OTHER,,1991-10-30,1997-02-17
SYNID0105343096,CA,,other,,Married,OTHER,129197.0,1984-06-25,2008-12-25
SYNID0105343286,CA,ON,KITCHENER,FEMALE,,10019,20078.0,1966-12-12,2001-01-28
SYNID0105343515,CA,ON,NEPEAN,MALE,Single,RETIRED,16.0,1947-02-27,1997-03-21
SYNID0105344036,CA,,other,MALE,Single,313,,1994-12-03,2013-07-09
SYNID0105344147,CA,MB,WINNIPEG,FEMALE,,UNEMPLOYED,,,
SYNID0105344219,CA,ON,BRACEBRIDGE,FEMALE,Single,72310,38213.0,1988-12-28,2005-01-29
SYNID0105344505,CA,,other,FEMALE,Single,10019,17933.0,2000-07-29,2018-07-12
SYNID0105344698,CA,,other,,Married,OTHER,77941.0,1979-04-07,2014-04-27
SYNID0105344709,CA,ON,BOWMANVILLE,MALE,Single,72106,16.0,1995-05-06,2006-09-24
SYNID0105344849,CA,ON,LONDON,FEMALE,Married,RETIRED,11.0,,2010-04-06
SYNID0105345125,CA,,other,FEMALE,Married,SELF_EMPLOYED,288893.0,,2006-07-06
SYNID0105345202,CA,BC,VICTORIA,MALE,Married,SELF_EMPLOYED,66590.0,1979-02-22,2015-10-28
SYNID0105345340,CA,ON,TORONTO,FEMALE,Single,65100,9.0,1998-04-27,2017-07-21
SYNID0105345513,CA,AB,CALGARY,FEMALE,Divorced,RETIRED,,1951-10-03,2004-07-29
SYNID0105345590,CA,ON,THUNDER BAY,MALE,Unknown,OTHER,24545.0,1974-08-22,2012-05-28
SYNID0105345620,CA,,other,MALE,Married,60010,74222.0,1967-05-23,1992-03-03
SYNID0105345633,CA,,other,MALE,Unknown,RETIRED,,1966-03-17,2024-11-01
SYNID0105346188,CA,,other,FEMALE,Single,STUDENT,,1987-11-11,2020-04-07
SYNID0105346349,CA,NL,ST. JOHN'S,MALE,Single,62024,,1989-12-08,
SYNID0105346779,CA,PE,CHARLOTTETOWN,MALE,Married,SELF_EMPLOYED,85008.0,1974-10-16,2012-07-12
SYNID0105347618,CA,QC,other,MALE,Single,OTHER,61191.0,1991-06-29,2014-02-02
SYNID0105347839,CA,ON,MISSISSAUGA,MALE,,STUDENT,,1997-10-19,2024-12-18
SYNID0105347869,CA,AB,EDMONTON,MALE,Single,OTHER,79470.0,1983-11-08,2006-11-25
SYNID0105347877,CA,ON,STONEY CREEK,FEMALE,,UNEMPLOYED,,1998-06-05,2024-09-30
SYNID0105348883,CA,BC,BURNABY,MALE,Unknown,RETIRED,9.0,1940-04-14,1996-05-21
SYNID0105348969,CA,BC,RICHMOND,MALE,,OTHER,,,
SYNID0105349281,CA,BC,KAMLOOPS,MALE,Married,OTHER,15.0,,2014-04-27
SYNID0105349368,CA,,other,FEMALE,Married,RETIRED,37504.0,1953-06-08,1996-08-24
SYNID0105349422,CA,,other,FEMALE,Single,11100,34439.0,1993-10-22,2005-01-08
SYNID0105349682,CA,AB,EDMONTON,MALE,Married,10019,92607.0,1984-08-09,2022-02-17
SYNID0105349730,CA,,other,MALE,Married,OTHER,91255.0,1966-02-21,2011-11-29
SYNID0105350022,CA,ON,CHATHAM,MALE,Single,7230,44257.0,1960-10-08,1987-06-22
SYNID0105350100,CA,,other,FEMALE,Married,SELF_EMPLOYED,42959.0,1961-01-29,1997-12-12
SYNID0105350247,CA,BC,KAMLOOPS,FEMALE,Married,63210,34542.0,1987-05-28,2000-05-05
SYNID0105350715,CA,,other,FEMALE,Single,RETIRED,31965.0,,1991-12-08
SYNID0105350764,CA,ON,HAMILTON,FEMALE,Married,65201,8436.0,1981-12-07,2006-06-16
SYNID0105350813,CA,ON,BRAMPTON,FEMALE,Single,OTHER,36776.0,2000-11-02,2019-09-02
SYNID0105350915,CA,,other,FEMALE,Married,RETIRED,10904.0,1959-05-20,1997-10-16
SYNID0105350976,CA,AB,CALGARY,MALE,Single,65100,10789.0,1997-01-18,2021-10-15
SYNID0105351153,CA,SK,SASKATOON,MALE,Single,42101,80638.0,1991-04-22,2000-11-22
SYNID0105351168,CA,ON,KINGSTON,FEMALE,Single,14402,,2003-01-18,2021-11-03
SYNID0105351247,CA,,other,FEMALE,Married,63202,,1984-10-13,2023-12-20
SYNID0105351365,CA,ON,MARKHAM,MALE,,RETIRED,,1957-06-25,1999-06-01
SYNID0105351429,CA,,other,FEMALE,Single,OTHER,56687.0,1974-06-14,2000-10-14
SYNID0105351484,CA,,other,MALE,Single,14402,31882.0,1995-05-12,
SYNID0105351835,CA,,other,,Married,RETIRED,11121.0,1955-10-15,1990-06-24
SYNID0105351932,CA,AB,SPRUCE GROVE,FEMALE,Married,RETIRED,87988.0,1955-05-26,1997-07-17
SYNID0105352020,CA,,other,MALE,Married,RETIRED,54370.0,1951-07-13,1990-06-16
SYNID0105352232,CA,BC,LANGLEY,FEMALE,Unknown,SELF_EMPLOYED,,1988-04-19,2019-11-12
SYNID0105352332,CA,ON,BRAMPTON,FEMALE,Single,OTHER,,1996-06-28,2012-03-02
SYNID0105352396,CA,AB,AIRDRIE,FEMALE,Married,SELF_EMPLOYED,,1992-08-07,2023-12-16
SYNID0105352435,CA,AB,LEDUC,MALE,Married,OTHER,,1965-08-19,2007-07-02
SYNID0105352456,CA,ON,ST CATHARINES,FEMALE,,STUDENT,,2002-04-15,2024-10-18
SYNID0105352897,CA,ON,PETERBOROUGH,MALE,Unknown,UNEMPLOYED,,1982-01-12,2022-05-09
SYNID0105353043,CA,ON,THORNHILL,MALE,Married,RETIRED,31036.0,1959-07-27,2007-04-28
SYNID0105353100,CA,,other,MALE,Single,STUDENT,28813.0,1991-02-03,2005-09-09
SYNID0105353250,CA,ON,TORONTO,MALE,Married,RETIRED,9.0,1938-03-09,2005-12-23
SYNID0105353445,CA,NL,ST. JOHN'S,MALE,Married,RETIRED,72832.0,1940-03-30,2000-08-21
SYNID0105353528,CA,,other,FEMALE,Single,12010,,2004-03-31,2004-10-19
SYNID0105353590,CA,,other,MALE,Married,OTHER,88912.0,1977-02-24,
SYNID0105353608,CA,ON,HAMILTON,,Divorced,12010,127115.0,1974-04-17,2017-04-15
SYNID0105353626,CA,,other,FEMALE,Married,RETIRED,6259.0,1972-12-05,1993-01-09
SYNID0105353740,CA,,other,FEMALE,Widowed,RETIRED,26972.0,1948-03-04,
SYNID0105353851,CA,ON,TORONTO,,,OTHER,103160.0,1964-09-11,1993-04-29
SYNID0105354179,CA,NB,FREDERICTON,FEMALE,Single,STUDENT,13.0,2003-10-11,2001-10-27
SYNID0105354335,CA,ON,AJAX,MALE,Single,14100,,2002-10-19,2020-06-29
SYNID0105354345,CA,AB,EDMONTON,FEMALE,Single,10019,15.0,1976-10-26,2009-09-07
SYNID0105354488,CA,BC,MISSION,MALE,Unknown,STUDENT,10.0,2000-03-31,2020-09-11
SYNID0105354536,CA,ON,TORONTO,MALE,Married,65100,,,2013-05-23
SYNID0105354541,CA,,other,FEMALE,Married,RETIRED,57673.0,1971-07-05,2007-08-31
SYNID0105354608,CA,ON,TORONTO,MALE,Single,OTHER,55715.0,1952-01-23,1993-06-03
SYNID0105354630,CA,MB,BRANDON,MALE,Single,OTHER,34777.0,1992-02-08,2020-05-28
SYNID0105354778,CA,BC,PORT COQUITLAM,MALE,Unknown,SELF_EMPLOYED,124158.0,1988-01-30,2020-09-05
SYNID0105354938,CA,ON,LONDON,MALE,Married,OTHER,,1996-06-26,2024-06-04
SYNID0105355029,CA,,other,FEMALE,Married,OTHER,100885.0,1978-12-09,2012-10-30
SYNID0105355155,CA,ON,ETOBICOKE,FEMALE,Single,STUDENT,,2004-09-09,
SYNID0105355296,CA,NS,SYDNEY,MALE,Married,STUDENT,,1989-09-23,2024-08-26
SYNID0105355651,CA,ON,CHATHAM,MALE,Married,11202,111970.0,1993-09-28,2021-02-16
SYNID0105355654,CA,ON,CORNWALL,MALE,Single,90010,67636.0,1966-09-08,1984-08-31
SYNID0105355717,CA,,other,,Unknown,11100,9.0,1996-05-09,2019-11-14
SYNID0105356230,CA,ON,SCARBOROUGH,MALE,Single,STUDENT,14.0,1996-04-16,2019-11-29
SYNID0105356330,CA,,other,,Single,90010,45210.0,1988-06-22,1996-08-06
SYNID0105356800,CA,NL,ST. JOHN'S,MALE,,31209,61069.0,1993-01-24,
SYNID0105356858,CA,ON,KINGSTON,,Unknown,RETIRED,,1958-12-10,2018-04-26
SYNID0105356882,CA,,other,,Married,14100,28237.0,1971-05-24,2010-03-29
SYNID0105356948,CA,ON,RICHMOND HILL,MALE,Single,10010,25262.0,1988-01-13,2017-10-27
SYNID0105357045,CA,ON,TORONTO,FEMALE,Married,11100,73356.0,1990-10-12,2017-09-03
SYNID0105357163,CA,ON,KITCHENER,MALE,Married,SELF_EMPLOYED,,1986-04-04,2016-12-02
SYNID0105357274,CA,ON,WOODSTOCK,FEMALE,Single,942,24557.0,1987-05-15,2021-07-26
SYNID0105357357,CA,BC,SURREY,MALE,Single,52120,130169.0,1985-11-27,2007-10-20
SYNID0105357435,CA,ON,BRAMPTON,MALE,Married,OTHER,71752.0,1976-10-25,2001-10-15
SYNID0105358418,CA,ON,LONDON,MALE,Married,OTHER,48568.0,1984-05-17,2009-07-23
SYNID0105358441,CA,,other,MALE,Married,SELF_EMPLOYED,76011.0,1975-09-05,1992-01-22
SYNID0105358899,CA,,other,,,41101,25057.0,1964-06-16,2006-05-08
SYNID0105358977,CA,,other,FEMALE,,STUDENT,25306.0,1979-05-09,2019-10-01
SYNID0105359028,CA,,other,FEMALE,Unknown,STUDENT,,2008-12-31,2024-09-25
SYNID0105359133,CA,ON,PICKERING,MALE,Married,OTHER,56233.0,1964-04-02,1990-01-31
SYNID0105359286,CA,ON,SARNIA,FEMALE,Married,63100,39103.0,1969-03-15,2006-09-28
SYNID0105359291,CA,QC,LAVAL,FEMALE,,63100,15.0,1997-04-25,2024-10-23
SYNID0105359473,CA,,other,MALE,Married,RETIRED,59778.0,1950-09-17,1992-11-27
SYNID0105359675,CA,BC,RICHMOND,MALE,Married,60010,,1972-03-16,2016-05-23
SYNID0105359990,CA,,other,MALE,Single,RETIRED,8215.0,1965-10-05,2000-03-17
SYNID0105360487,CA,ON,SCARBOROUGH,MALE,Unknown,STUDENT,12083.0,2003-12-12,2019-02-21
SYNID0105360696,CA,AB,CALGARY,FEMALE,Married,9201,21311.0,1951-05-08,2004-07-07
SYNID0105360753,CA,NB,QUISPAMSIS,FEMALE,Single,313,,1999-11-19,2002-08-18
SYNID0105360814,CA,ON,BELLEVILLE,,Married,STUDENT,,2001-03-04,2023-10-29
SYNID0105361477,CA,ON,AURORA,MALE,Married,OTHER,148262.0,1976-07-13,1997-12-07
SYNID0105361823,CA,ON,KITCHENER,FEMALE,Single,7230,13670.0,1988-05-02,1999-04-26
SYNID0105361826,CA,,other,FEMALE,Married,UNEMPLOYED,17586.0,1959-09-18,1990-09-01
SYNID0105361909,CA,MB,WINNIPEG,FEMALE,Single,STUDENT,10.0,2007-02-27,2008-08-04
SYNID0105362471,CA,,other,MALE,Married,UNEMPLOYED,28423.0,1967-07-08,1992-10-31
SYNID0105362718,CA,,other,MALE,Married,OTHER,30589.0,1969-05-24,2002-03-29
SYNID0105362997,CA,ON,BRANTFORD,FEMALE,Divorced,42202,23570.0,1976-09-09,2014-07-26
SYNID0105363036,CA,ON,TORONTO,MALE,Single,STUDENT,66187.0,1987-02-08,2007-01-15
SYNID0105363276,CA,,other,MALE,Married,RETIRED,104999.0,1949-08-05,1993-12-04
SYNID0105363746,CA,ON,TORONTO,MALE,Unknown,OTHER,,1962-08-29,2021-02-01
SYNID0105364046,CA,ON,TORONTO,MALE,Single,STUDENT,9.0,2002-11-11,2020-01-16
SYNID0105364506,CA,PE,CHARLOTTETOWN,FEMALE,Married,11101,,1964-11-11,2008-10-03
SYNID0105364715,CA,ON,TIMMINS,MALE,Married,OTHER,,1957-09-26,1996-09-23
SYNID0105364732,CA,,other,MALE,Single,STUDENT,,2012-05-29,2020-06-08
SYNID0105364927,CA,,other,FEMALE,Single,OTHER,49283.0,1957-09-25,2000-12-17
SYNID0105364997,CA,ON,SUDBURY,MALE,Unknown,STUDENT,,1995-01-20,2021-10-04
SYNID0105365068,CA,,other,FEMALE,Single,RETIRED,19000.0,1938-12-12,1993-08-24
SYNID0105365229,CA,,other,FEMALE,Single,14100,12929.0,,2007-09-23
SYNID0105366053,CA,ON,BRADFORD,,Widowed,RETIRED,23456.0,1943-06-05,
SYNID0105366112,CA,,other,FEMALE,Single,SELF_EMPLOYED,51880.0,1962-08-02,2010-10-16
SYNID0105366390,CA,,other,MALE,Married,14100,65817.0,1981-12-07,1998-06-04
SYNID0105366470,CA,AB,AIRDRIE,FEMALE,Married,OTHER,,1981-03-01,2000-11-22
SYNID0105366690,CA,AB,CALGARY,FEMALE,Single,RETIRED,27755.0,1951-06-20,2012-03-02
SYNID0105366911,CA,SK,SASKATOON,FEMALE,Married,60010,,1974-09-10,
SYNID0105366923,CA,ON,SCARBOROUGH,FEMALE,Married,21310,,1949-05-20,2002-12-25
SYNID0105367043,CA,,other,FEMALE,Married,22221,,2001-09-29,2022-02-18
SYNID0105367286,CA,,other,,Single,RETIRED,13327.0,1944-11-11,1999-04-16
SYNID0105367342,CA,,other,,,RETIRED,13884.0,1952-09-26,1990-06-13
SYNID0105367734,CA,AB,AIRDRIE,MALE,Married,RETIRED,17101.0,1943-05-30,
SYNID0105367764,CA,ON,TORONTO,FEMALE,Married,SELF_EMPLOYED,95979.0,1978-04-06,2009-11-14
SYNID0105367815,CA,ON,TORONTO,FEMALE,Married,OTHER,,1993-11-18,
SYNID0105368031,CA,ON,BRAMPTON,FEMALE,Married,UNEMPLOYED,11.0,1988-06-14,2022-01-08
SYNID0105368144,CA,ON,TORONTO,FEMALE,Married,OTHER,54164.0,1976-10-25,2006-05-21
SYNID0105368272,CA,BC,VANCOUVER,MALE,Single,STUDENT,,2001-08-18,2021-05-20
SYNID0105368516,CA,ON,ANCASTER,,Single,10029,19568.0,1994-09-24,
SYNID0105368611,CA,BC,VICTORIA,MALE,Married,41221,51156.0,1961-12-31,1992-01-06
SYNID0105369012,CA,ON,CAMBRIDGE,MALE,Unknown,21321,,1992-05-06,2018-12-11
SYNID0105369093,CA,QC,other,FEMALE,Married,UNEMPLOYED,,1986-08-24,2023-09-04
SYNID0105369363,CA,QC,GATINEAU,FEMALE,Single,STUDENT,,2004-08-01,2021-07-02
SYNID0105369375,CA,QC,BROSSARD,FEMALE,Married,RETIRED,15448.0,1952-02-05,1984-10-06
SYNID0105369605,CA,ON,BURLINGTON,FEMALE,Single,STUDENT,15.0,1990-11-18,1995-02-20
SYNID0105369672,CA,,other,FEMALE,Married,OTHER,35169.0,1968-06-03,
SYNID0105370288,CA,,other,MALE,Married,RETIRED,,1954-09-05,2022-06-14
SYNID0105370382,CA,ON,BRADFORD,MALE,,73301,65566.0,1979-01-03,2009-03-30
SYNID0105370387,CA,NS,TRURO,FEMALE,Single,STUDENT,,2006-05-16,2012-07-23
SYNID0105370629,CA,ON,PETERBOROUGH,MALE,Married,SELF_EMPLOYED,,1978-08-26,2001-10-28
SYNID0105370855,CA,NS,HALIFAX,MALE,Married,RETIRED,107837.0,,2001-06-05
SYNID0105371157,CA,ON,SCARBOROUGH,FEMALE,Married,6,7416.0,1963-02-06,1992-01-14
SYNID0105371162,CA,ON,CORNWALL,MALE,Single,STUDENT,,2000-06-24,2021-12-26
SYNID0105371187,CA,,other,FEMALE,Single,UNEMPLOYED,,2010-12-04,2022-09-22
SYNID0105371730,CA,BC,PORT COQUITLAM,,Single,UNEMPLOYED,9.0,1953-08-16,2016-02-12
SYNID0105371983,CA,,other,FEMALE,Single,41101,54209.0,1974-09-08,2008-03-15
SYNID0105372183,CA,MB,WINNIPEG,,Single,OTHER,,2000-09-24,2018-11-22
SYNID0105372285,CA,BC,NANAIMO,MALE,Married,SELF_EMPLOYED,42982.0,1983-06-12,2013-10-25
SYNID0105373061,CA,BC,BURNABY,MALE,Unknown,21232,79536.0,1992-10-23,2024-09-20
SYNID0105373138,CA,ON,BRAMPTON,MALE,,STUDENT,,2003-04-27,2024-08-28
SYNID0105373419,CA,ON,GUELPH,,Married,RETIRED,45082.0,1949-09-20,2006-01-28
SYNID0105373598,CA,,other,FEMALE,Divorced,RETIRED,,1952-05-31,
SYNID0105373894,CA,ON,KITCHENER,MALE,Married,RETIRED,50719.0,1949-10-13,1993-09-18
SYNID0105374682,CA,,other,MALE,Married,RETIRED,20234.0,1951-03-24,1990-09-02
SYNID0105374797,CA,,other,FEMALE,Married,RETIRED,10.0,1961-07-03,2007-02-08
SYNID0105374892,CA,,other,,Unknown,10019,,1980-08-04,2018-12-16
SYNID0105374937,CA,NB,FREDERICTON,FEMALE,Single,OTHER,,1979-03-05,1993-09-16
SYNID0105375030,CA,BC,KELOWNA,MALE,Unknown,OTHER,43029.0,1970-03-17,1992-11-09
SYNID0105375077,CA,BC,VANCOUVER,MALE,Married,14100,77603.0,1975-04-12,2021-09-09
SYNID0105375105,CA,ON,TORONTO,FEMALE,Married,11100,,1988-10-06,2023-10-06
SYNID0105375139,CA,AB,CALGARY,FEMALE,Single,STUDENT,14.0,2007-10-28,2023-03-07
SYNID0105375606,CA,QC,LAVAL,,Married,OTHER,,1978-08-13,2006-12-27
SYNID0105375726,CA,,other,MALE,,63200,,2002-11-05,2021-01-19
SYNID0105375748,CA,ON,COBOURG,,Single,STUDENT,13140.0,2003-05-16,2024-07-04
SYNID0105375783,CA,ON,VAUGHAN,FEMALE,Divorced,RETIRED,19786.0,1949-04-11,2001-03-21
SYNID0105375834,CA,BC,ABBOTSFORD,MALE,Married,UNEMPLOYED,,1970-05-10,2014-02-25
SYNID0105375912,CA,,other,FEMALE,Widowed,RETIRED,21151.0,1894-04-20,2007-04-27
SYNID0105376399,CA,,other,FEMALE,Married,SELF_EMPLOYED,,1979-03-16,2021-07-22
SYNID0105376560,CA,ON,WOODBRIDGE,,Single,SELF_EMPLOYED,,1997-05-16,2021-09-28
SYNID0105376738,CA,ON,KESWICK,FEMALE,Unknown,STUDENT,8.0,2008-08-05,2018-04-08
SYNID0105376926,CA,BC,VANCOUVER,FEMALE,Married,10019,20498.0,1958-05-02,1992-10-17
SYNID0105377106,CA,SK,SASKATOON,MALE,Married,OTHER,,1973-10-21,2018-07-27
SYNID0105377656,CA,ON,SCARBOROUGH,FEMALE,Unknown,OTHER,,1951-12-14,2012-12-27
SYNID0105377785,CA,,other,MALE,,RETIRED,22975.0,1943-12-17,1989-05-03
SYNID0105378116,CA,AB,LETHBRIDGE,FEMALE,,OTHER,63033.0,1996-09-24,2021-09-04
SYNID0105378420,CA,ON,KANATA,MALE,Married,70010,,1968-02-21,2020-10-03
